ingredient_name,price_date,price_per_kg_rwf,market_location
Cassava meal,2023-05-15,300.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2023-07-15,250.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2023-08-15,275.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2023-10-15,300.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2023-11-15,333.33,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-02-15,350.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-03-15,350.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-06-15,500.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-07-15,450.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-10-15,350.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-11-15,333.33,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2024-12-15,400.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-01-15,400.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-02-15,375.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-06-15,300.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-07-15,400.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-08-15,300.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-09-15,350.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-10-15,300.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2025-12-15,300.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2026-02-15,500.0,Eastern Province / Gatsibo / Ntungaruze
Cassava meal,2016-09-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2016-10-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2016-11-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2016-12-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2017-01-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2017-02-15,275.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2017-03-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2017-10-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2017-12-15,350.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-01-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-03-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-04-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-05-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-07-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-08-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2018-10-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-01-15,150.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-02-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-03-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-05-15,275.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-06-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-07-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-08-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-09-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-10-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-11-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2019-12-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2020-01-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2020-04-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2020-05-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2020-07-15,225.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2020-11-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2020-12-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-01-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-03-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-04-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-06-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-07-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-11-15,200.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2021-12-15,150.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-01-15,130.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-02-15,180.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-03-15,225.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-05-15,220.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-06-15,240.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-07-15,283.33,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-08-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-09-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2022-10-15,250.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2023-01-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2023-05-15,350.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2023-06-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2023-08-15,300.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2023-11-15,325.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2023-12-15,375.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-03-15,375.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-05-15,500.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-06-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-07-15,375.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-08-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-09-15,375.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-10-15,410.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-11-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2024-12-15,460.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-01-15,450.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-02-15,387.5,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-03-15,425.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-04-15,460.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-05-15,425.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-06-15,387.5,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-07-15,357.14,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-08-15,362.5,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-09-15,375.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-10-15,370.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2025-12-15,361.54,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2026-01-15,400.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2026-02-15,416.67,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2026-04-15,450.0,Eastern Province / Gatsibo / Nyabiheke (Camp)
Cassava meal,2008-01-15,127.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-02-15,130.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-03-15,132.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-04-15,140.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-05-15,120.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-06-15,135.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-07-15,121.67,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-08-15,112.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-09-15,132.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-10-15,162.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-11-15,137.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-12-15,125.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-01-15,125.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-02-15,135.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-03-15,190.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-04-15,165.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-05-15,167.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-06-15,157.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-07-15,168.33,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-08-15,158.12,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-09-15,180.62,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-10-15,197.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-11-15,228.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2009-12-15,236.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-01-15,263.12,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-02-15,262.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-03-15,260.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-04-15,231.67,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-05-15,217.08,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-06-15,170.38,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-07-15,176.67,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-08-15,115.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-09-15,132.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-10-15,104.38,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-11-15,110.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2010-12-15,116.88,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-01-15,129.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-02-15,119.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-03-15,161.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-04-15,182.33,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-05-15,189.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-06-15,207.6,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-07-15,198.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-08-15,170.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-09-15,159.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-10-15,173.33,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-11-15,148.8,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2011-12-15,169.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-01-15,143.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-02-15,141.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-03-15,169.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-04-15,193.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-05-15,213.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-06-15,190.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-07-15,184.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-08-15,173.17,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-09-15,190.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-10-15,213.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-11-15,264.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2012-12-15,221.8,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-01-15,241.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-02-15,199.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-03-15,250.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-04-15,239.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-05-15,260.67,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-06-15,264.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-07-15,254.4,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-08-15,227.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-09-15,249.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-10-15,268.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-11-15,315.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2013-12-15,262.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-01-15,290.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-02-15,267.67,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-03-15,263.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-04-15,268.6,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-05-15,263.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-06-15,278.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-07-15,260.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-08-15,219.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-09-15,228.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-10-15,228.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-11-15,218.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2014-12-15,220.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-01-15,197.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-02-15,194.4,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-03-15,221.5,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-04-15,238.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-05-15,232.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-06-15,220.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-07-15,254.6,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-08-15,205.75,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-09-15,188.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-10-15,183.2,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-11-15,198.25,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2015-12-15,225.0,Eastern Province / Gatsibo / Rwagitima
Cassava meal,2008-01-15,130.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-02-15,115.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-03-15,120.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-04-15,110.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-05-15,115.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-06-15,147.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-07-15,125.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-08-15,112.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-09-15,100.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2008-10-15,170.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2010-07-15,124.67,Eastern Province / Kayonza / Kabarondo
Cassava meal,2010-08-15,115.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2010-09-15,115.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2010-10-15,113.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2010-11-15,130.83,Eastern Province / Kayonza / Kabarondo
Cassava meal,2010-12-15,113.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-01-15,129.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-02-15,126.67,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-03-15,156.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-04-15,160.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-05-15,148.6,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-06-15,157.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-07-15,143.33,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-08-15,146.6,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-09-15,136.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-10-15,139.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-11-15,115.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2011-12-15,120.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-01-15,132.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-02-15,133.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-03-15,151.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-04-15,174.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-05-15,187.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-06-15,174.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-07-15,196.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-08-15,170.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-09-15,200.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-10-15,250.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-11-15,208.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-01-15,216.67,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-02-15,221.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-03-15,221.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-04-15,245.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-05-15,223.33,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-06-15,233.33,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-07-15,237.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-08-15,215.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-09-15,218.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-10-15,227.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-11-15,241.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2013-12-15,220.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-01-15,223.33,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-02-15,207.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-03-15,218.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-04-15,218.33,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-05-15,212.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-06-15,241.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-07-15,225.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-08-15,205.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-09-15,201.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2014-10-15,210.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-01-15,188.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-02-15,190.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-03-15,193.75,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-04-15,201.67,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-05-15,192.5,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-06-15,199.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-07-15,210.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-08-15,211.25,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-09-15,213.33,Eastern Province / Kayonza / Kabarondo
Cassava meal,2015-10-15,215.0,Eastern Province / Kayonza / Kabarondo
Cassava meal,2012-01-15,200.0,Eastern Province / Kirehe / Gatore
Cassava meal,2012-05-15,200.0,Eastern Province / Kirehe / Gatore
Cassava meal,2012-06-15,182.5,Eastern Province / Kirehe / Gatore
Cassava meal,2012-07-15,195.0,Eastern Province / Kirehe / Gatore
Cassava meal,2012-08-15,175.75,Eastern Province / Kirehe / Gatore
Cassava meal,2012-09-15,180.0,Eastern Province / Kirehe / Gatore
Cassava meal,2012-10-15,250.0,Eastern Province / Kirehe / Gatore
Cassava meal,2012-11-15,231.33,Eastern Province / Kirehe / Gatore
Cassava meal,2012-12-15,181.5,Eastern Province / Kirehe / Gatore
Cassava meal,2013-01-15,195.0,Eastern Province / Kirehe / Gatore
Cassava meal,2013-02-15,190.0,Eastern Province / Kirehe / Gatore
Cassava meal,2013-03-15,189.25,Eastern Province / Kirehe / Gatore
Cassava meal,2013-04-15,250.0,Eastern Province / Kirehe / Gatore
Cassava meal,2013-05-15,214.6,Eastern Province / Kirehe / Gatore
Cassava meal,2013-06-15,190.0,Eastern Province / Kirehe / Gatore
